Punjab,Rawalpindi,XCE-588,1894,Available
Sindh,Larkana,OVH-536,3284,Available
Sindh,Mirpur Khas,PAI-825,1637,Available
Sindh,Mirpur Khas,EIH-349,2894,Available
Sindh,Larkana,MXC-258,3652,Available
Balochistan,Khuzdar,VKI-690,4132,Available
Punjab,Lahore,CSC-771,3511,Available
Punjab,Multan,XGF-576,3584,Available
Sindh,Mirpur Khas,ARZ-888,3136,Available
Punjab,Lahore,QIK-903,1314,Available
Punjab,Multan,FBB-974,1504,Available
Sindh,Sukkur,OLF-773,1064,Available
Punjab,Lahore,KBV-776,3285,Available
Sindh,Larkana,UXF-164,1624,Available
Punjab,Lahore,KBI-789,1338,Available
Punjab,Faisalabad,XGT-636,1935,Available
Punjab,Multan,VBA-680,3713,Available
Punjab,Rawalpindi,KGX-788,1390,Available
Punjab,Rawalpindi,BUS-962,1519,Available
Balochistan,Khuzdar,MTU-960,3763,Available
Punjab,Lahore,IBF-482,3632,Available
Punjab,Lahore,DCW-968,4292,Available
KPK,Kohat,RET-410,1036,Available
Balochistan,Gwadar,WEQ-616,3578,Available
KPK,Swat,VAD-909,4406,Available
Balochistan,Turbat,PBY-561,3670,Available
KPK,Kohat,HRJ-084,4112,Available
Balochistan,Khuzdar,SFC-201,4691,Available
Sindh,Sukkur,RVL-290,4508,Available
Punjab,Rawalpindi,UEN-883,3708,Available
KPK,Peshawar,LAF-226,2128,Available
Balochistan,Quetta,NYN-239,2235,Available
KPK,Kohat,CTL-432,3472,Available
Punjab,Rawalpindi,CGZ-352,1668,Available
Punjab,Multan,EUT-283,2725,Available
Balochistan,Gwadar,VTL-371,4465,Available
KPK,Abbottabad,DWL-510,1091,Available
Punjab,Gujranwala,MVX-430,4899,Available
KPK,Peshawar,WLX-942,2165,Available
Balochistan,Turbat,EUE-635,4478,Available
Punjab,Lahore,VVH-628,4208,Available
KPK,Abbottabad,NUU-799,4030,Available
Balochistan,Turbat,TWJ-647,3598,Available
Balochistan,Quetta,CLN-913,2288,Available
Punjab,Gujranwala,CVG-539,4142,Available
KPK,Swat,RRY-831,3668,Available
Sindh,Larkana,BSS-269,4000,Available
Sindh,Sukkur,GLW-912,3346,Available
Punjab,Faisalabad,MDT-628,2332,Available
Balochistan,Khuzdar,LPP-566,2388,Available
Punjab,Faisalabad,JFD-933,4726,Available
Punjab,Lahore,YDX-620,3003,Available
Balochistan,Gwadar,DLF-362,4065,Available
Punjab,Lahore,OTQ-145,3457,Available
Punjab,Faisalabad,ITC-516,2479,Available
Punjab,Lahore,QZQ-447,1795,Available
Punjab,Lahore,SFP-532,1350,Available
Punjab,Lahore,BPD-876,2822,Available
Balochistan,Khuzdar,QXD-489,2561,Available
Balochistan,Quetta,VUJ-681,1080,Available
Balochistan,Sibi,EHW-793,1131,Available
Sindh,Larkana,AOS-563,1920,Available
KPK,Abbottabad,HSK-113,2745,Available
Balochistan,Sibi,MVM-558,4615,Available
Balochistan,Sibi,JPD-011,4076,Available
Balochistan,Turbat,NGF-897,1830,Available
Punjab,Gujranwala,QUW-518,2263,Available
Balochistan,Gwadar,IEB-036,1718,Available
Punjab,Lahore,LHK-713,3320,Available
Balochistan,Sibi,UDF-058,1494,Available
Balochistan,Quetta,OWT-519,3508,Available
Punjab,Lahore,UEW-378,3270,Available
Punjab,Rawalpindi,WYD-750,4575,Available
Punjab,Lahore,HSY-771,3019,Available
KPK,Swat,YYQ-866,1916,Available
KPK,Peshawar,LES-973,2603,Available
Sindh,Hyderabad,RJI-745,1017,Available
Punjab,Gujranwala,TMC-354,3651,Available
Sindh,Larkana,RRF-778,3318,Available
Punjab,Rawalpindi,IRU-755,2238,Available
Sindh,Larkana,ZAL-432,4900,Available
Sindh,Karachi,AIW-816,3083,Available
Balochistan,Khuzdar,IEV-583,2333,Available
Balochistan,Quetta,SQQ-373,2407,Available
Punjab,Lahore,PNQ-113,2432,Available
KPK,Swat,MJF-637,3353,Available
Punjab,Lahore,JIB-057,1157,Available
Punjab,Multan,QYB-335,2084,Available
KPK,Swat,VXG-321,2399,Available
KPK,Mardan,SPP-065,1379,Available
Punjab,Multan,NKU-566,2553,Available
KPK,Kohat,WWX-559,2674,Available
KPK,Abbottabad,SZW-994,2745,Available
KPK,Peshawar,FAE-961,4429,Available
Punjab,Gujranwala,MQA-990,2497,Available
KPK,Mardan,FFJ-927,4173,Available
Punjab,Lahore,QSX-850,3725,Available
Sindh,Sukkur,LYR-933,2653,Available
Punjab,Lahore,LKL-943,2002,Available
Sindh,Karachi,XKB-343,3395,Available
Punjab,Lahore,UXN-465,2600,Available
Sindh,Karachi,DXU-637,2192,Available
KPK,Abbottabad,ENC-974,1137,Available
Punjab,Lahore,ZXU-031,4044,Available
KPK,Mardan,ZQK-451,4014,Available
Balochistan,Quetta,JTE-859,4795,Available
Punjab,Rawalpindi,KNQ-853,3976,Available
Punjab,Lahore,NBM-847,2959,Available
Punjab,Faisalabad,OQX-425,4237,Available
Punjab,Multan,KUH-945,1716,Available
Punjab,Lahore,NUF-301,2219,Available
KPK,Kohat,ZLR-473,2400,Available
Punjab,Lahore,LXT-370,3161,Available
KPK,Peshawar,XFX-782,4356,Available
Punjab,Lahore,PII-838,1236,Available
Punjab,Multan,CPV-487,3430,Available
Punjab,Lahore,OOA-175,3709,Available
Balochistan,Quetta,CKD-551,3110,Available
KPK,Swat,BTW-660,4004,Available
KPK,Kohat,ZCF-720,2793,Available
Balochistan,Gwadar,SQK-112,1468,Available
Sindh,Larkana,CDT-919,1406,Available
Sindh,Hyderabad,PIY-147,3180,Available
Punjab,Gujranwala,PLX-589,2096,Available
KPK,Kohat,HKH-652,3788,Available
Punjab,Faisalabad,JNP-551,1477,Available
Sindh,Karachi,KCY-428,2977,Available
KPK,Kohat,RQZ-609,1603,Available
Punjab,Lahore,OPB-339,3013,Available
Punjab,Rawalpindi,LUQ-059,2196,Available
KPK,Kohat,BKO-518,2088,Available
Sindh,Hyderabad,UHZ-907,2172,Available
Balochistan,Gwadar,SRL-953,3458,Available
KPK,Abbottabad,JVA-352,1170,Available
Punjab,Lahore,VSM-452,4103,Available
KPK,Mardan,LZC-987,4354,Available
KPK,Abbottabad,CVG-310,1255,Available
Punjab,Lahore,QAT-424,2513,Available
Punjab,Lahore,EJF-885,1590,Available
Balochistan,Khuzdar,WPL-498,3407,Available
Punjab,Multan,NNN-082,1115,Available
KPK,Swat,JOD-612,1310,Available
KPK,Mardan,PVX-643,4167,Available
Punjab,Lahore,WCR-407,4527,Available
Balochistan,Khuzdar,FRL-149,4351,Available
Punjab,Lahore,YMR-182,3640,Available
Sindh,Mirpur Khas,TUX-678,2706,Available
Punjab,Gujranwala,NGX-150,3440,Available
Punjab,Lahore,TMP-809,1645,Available
Punjab,Faisalabad,LBQ-975,4718,Available
Balochistan,Sibi,XJR-283,3718,Available
Balochistan,Sibi,MHF-529,3332,Available
Punjab,Multan,KVW-541,1860,Available
KPK,Kohat,VTN-970,3360,Available
Sindh,Sukkur,IGE-073,4398,Available
Balochistan,Sibi,BGA-211,4280,Available
Sindh,Larkana,RAQ-386,4370,Available
Punjab,Lahore,UXT-136,4162,Available
Punjab,Lahore,LNA-640,2202,Available
Punjab,Lahore,SHM-128,2480,Available
Punjab,Lahore,XTW-867,3524,Available
Sindh,Larkana,URW-323,1390,Available
Punjab,Gujranwala,SLF-599,3602,Available
Sindh,Mirpur Khas,HPA-690,2607,Available
Balochistan,Khuzdar,NJC-033,4839,Available
Balochistan,Khuzdar,KLB-306,4185,Available
Sindh,Sukkur,MZX-452,4043,Available
KPK,Mardan,TCY-493,3092,Available
Balochistan,Gwadar,NJQ-935,4678,Available
Sindh,Sukkur,XVV-195,1960,Available
Balochistan,Gwadar,WRH-358,2727,Available
Sindh,Mirpur Khas,DNF-264,4979,Available
Balochistan,Turbat,EYY-343,4666,Available
KPK,Swat,SPJ-054,4967,Available
KPK,Abbottabad,CVZ-671,2639,Available
Sindh,Hyderabad,VDD-422,2177,Available
Punjab,Rawalpindi,HQS-338,1538,Available
Punjab,Multan,QQU-964,4349,Available
Punjab,Multan,CVC-905,3741,Available
Sindh,Karachi,QYZ-128,3454,Available
Punjab,Gujranwala,LAV-915,3032,Available
Sindh,Larkana,OFW-006,3661,Available
Balochistan,Quetta,LDP-041,2304,Available
Punjab,Lahore,QAL-800,1456,Available
Balochistan,Gwadar,TFY-693,1768,Available
Sindh,Karachi,FGT-044,4651,Available
Balochistan,Sibi,ZYU-308,1463,Available
Sindh,Larkana,OWK-399,2880,Available
Balochistan,Khuzdar,AHK-794,3694,Available
KPK,Swat,QXS-152,4246,Available
Balochistan,Turbat,AFH-935,2472,Available
Punjab,Lahore,QRP-741,1483,Available
Sindh,Larkana,EHQ-402,3780,Available
Sindh,Mirpur Khas,ZBQ-656,4447,Available
Punjab,Lahore,KDC-002,4815,Available
KPK,Peshawar,AGE-155,4923,Available
Sindh,Hyderabad,XBF-753,1414,Available
Sindh,Mirpur Khas,CFH-891,2853,Available
Punjab,Lahore,FYE-668,2529,Available
Balochistan,Quetta,SRN-437,1968,Available
Sindh,Mirpur Khas,KWE-967,1496,Available
Balochistan,Khuzdar,LXL-263,1344,Available
Sindh,Sukkur,FXQ-659,3118,Available
Punjab,Gujranwala,YJW-901,1694,Available
Punjab,Faisalabad,LIJ-563,1207,Available
KPK,Swat,HPQ-287,1041,Available
Sindh,Mirpur Khas,AKJ-331,1306,Available
Punjab,Faisalabad,KEF-853,2751,Available
Sindh,Larkana,ZAI-949,4491,Available
Punjab,Multan,OFN-825,1303,Available
KPK,Swat,TAH-831,4140,Available
Punjab,Multan,HLO-597,4557,Available
Balochistan,Quetta,AMR-555,1221,Available
Punjab,Lahore,ORS-201,4101,Available
Punjab,Multan,OXP-323,1735,Available
Punjab,Multan,YUT-500,4985,Available
Punjab,Multan,JCP-750,3754,Available
Balochistan,Khuzdar,XYU-145,1922,Available
Balochistan,Khuzdar,AJH-894,3782,Available
Punjab,Faisalabad,JQS-006,4556,Available
Balochistan,Turbat,DED-283,3527,Available
Punjab,Lahore,SGS-626,1645,Available
Balochistan,Sibi,ECD-189,4693,Available
KPK,Mardan,YSV-626,1397,Available
KPK,Kohat,SFB-419,3563,Available
Sindh,Mirpur Khas,EEN-568,1540,Available
Balochistan,Turbat,ULV-087,1777,Available
Punjab,Lahore,OPO-998,4728,Available
Punjab,Multan,FNN-208,2349,Available
Sindh,Mirpur Khas,YJD-993,4527,Available
KPK,Mardan,YUP-567,1289,Available
Balochistan,Sibi,SFO-203,1091,Available
KPK,Mardan,PML-023,3110,Available
Balochistan,Turbat,DGA-025,4163,Available
KPK,Mardan,OQL-419,2446,Available
Balochistan,Turbat,QKT-563,1139,Available
KPK,Swat,HXD-158,1362,Available
Punjab,Rawalpindi,KDQ-003,2919,Available
Punjab,Gujranwala,ATG-004,1523,Available
Balochistan,Khuzdar,MRU-815,1268,Available
Sindh,Hyderabad,KJR-548,1940,Available
Punjab,Multan,JAR-070,3602,Available
Balochistan,Khuzdar,CJC-312,2953,Available
Sindh,Mirpur Khas,YJE-805,2299,Available
Punjab,Lahore,NBK-510,3327,Available
KPK,Abbottabad,ORC-748,3716,Available
Sindh,Mirpur Khas,BYY-757,4526,Available
Punjab,Lahore,BTM-212,2700,Available
Sindh,Mirpur Khas,KGW-188,2705,Available
Punjab,Multan,GQA-542,2866,Available
Sindh,Sukkur,PGF-349,4185,Available
Punjab,Lahore,QTP-438,4536,Available
Punjab,Multan,CEF-075,2627,Available
Punjab,Lahore,PBL-688,4545,Available
Punjab,Gujranwala,MKX-511,2743,Available
Balochistan,Gwadar,MRP-060,2711,Available
Sindh,Sukkur,SOT-473,3177,Available
KPK,Mardan,KWO-077,2472,Available
Sindh,Hyderabad,FGK-840,4785,Available
Sindh,Karachi,ZWL-732,4856,Available
Punjab,Lahore,OQO-763,3833,Available
Punjab,Rawalpindi,RZT-196,4839,Available
KPK,Swat,RQK-222,4828,Available
Punjab,Lahore,JOG-193,3585,Available
Balochistan,Khuzdar,MTZ-829,3826,Available
Balochistan,Quetta,GQH-814,1479,Available
Punjab,Lahore,GXI-037,4985,Available
Sindh,Mirpur Khas,SLO-942,4154,Available
Punjab,Lahore,PQV-640,4101,Available
KPK,Mardan,JMJ-543,2801,Available
Punjab,Gujranwala,KLH-611,3195,Available
KPK,Swat,NPY-254,1522,Available
Balochistan,Quetta,XPI-794,4953,Available
Punjab,Rawalpindi,ESD-801,1482,Available
Punjab,Lahore,LSF-414,3708,Available
Balochistan,Turbat,UGL-232,2496,Available
Punjab,Lahore,VJD-611,4913,Available
Punjab,Multan,EKF-518,2077,Available
Punjab,Multan,NMB-177,2670,Available
Sindh,Mirpur Khas,MWV-389,2662,Available
Punjab,Multan,WAI-302,3382,Available
KPK,Abbottabad,LVU-999,4262,Available
Punjab,Lahore,DKU-511,3990,Available
Punjab,Rawalpindi,ZPA-460,4133,Available
Sindh,Larkana,YKJ-466,1386,Available
Sindh,Sukkur,IKB-778,4906,Available
Balochistan,Quetta,RAK-002,2300,Available
Balochistan,Sibi,JEF-592,3139,Available
KPK,Kohat,VWZ-106,3548,Available
Punjab,Lahore,WEE-871,4811,Available
Balochistan,Gwadar,CTX-083,4038,Available
Sindh,Sukkur,TJI-894,2379,Available
KPK,Mardan,NCH-827,2431,Available
Punjab,Lahore,KOP-499,4259,Available
Punjab,Faisalabad,PZU-741,2015,Available
Sindh,Hyderabad,FMS-732,2860,Available
Sindh,Larkana,XTI-846,2001,Available
Punjab,Faisalabad,LXG-777,4038,Available
Balochistan,Khuzdar,LPP-639,1148,Available
Punjab,Rawalpindi,JHL-269,2264,Available
Balochistan,Khuzdar,QSK-691,4657,Available
Punjab,Lahore,TEB-670,3382,Available
Punjab,Faisalabad,FJM-208,3166,Available
Sindh,Sukkur,JQM-417,3880,Available
KPK,Swat,CLF-623,2911,Available
Balochistan,Gwadar,SZX-502,4268,Available
Balochistan,Gwadar,JWR-579,4687,Available
Punjab,Rawalpindi,URW-893,2298,Available
Punjab,Lahore,EQA-758,2955,Available
Sindh,Karachi,QHO-720,2267,Available
Balochistan,Gwadar,GPT-681,2089,Available
Punjab,Rawalpindi,VJX-663,2439,Available
Punjab,Lahore,XAN-045,2382,Available
Balochistan,Quetta,KII-939,2229,Available
KPK,Swat,GQM-974,3757,Available
Balochistan,Quetta,OQW-641,3769,Available
Punjab,Multan,OSB-995,4592,Available
KPK,Mardan,LPU-063,2705,Available
Balochistan,Khuzdar,YJO-679,3577,Available
Punjab,Multan,JJW-015,3697,Available
KPK,Kohat,EAI-335,4279,Available
Balochistan,Sibi,SQS-502,1435,Available
Sindh,Larkana,ROL-679,3279,Available
Punjab,Lahore,YPX-839,1703,Available
Sindh,Sukkur,KYX-402,4196,Available
Sindh,Mirpur Khas,QQG-442,2313,Available
Sindh,Larkana,LAY-584,2328,Available
Punjab,Lahore,BFH-451,3802,Available
Punjab,Lahore,MYY-849,4928,Available
Sindh,Karachi,HRU-261,3847,Available
Punjab,Lahore,BTT-049,2593,Available
KPK,Abbottabad,JHX-143,4992,Available
KPK,Peshawar,NTG-304,3746,Available
Punjab,Lahore,JYV-504,3447,Available
Sindh,Mirpur Khas,PXV-730,1845,Available
Balochistan,Khuzdar,QHL-506,1984,Available
KPK,Mardan,QEU-796,3580,Available
Sindh,Mirpur Khas,WYU-803,1108,Available
Sindh,Karachi,HAH-545,3000,Available
Balochistan,Sibi,YRP-421,4710,Available
Punjab,Rawalpindi,ARK-999,1224,Available
Balochistan,Gwadar,ERB-798,4076,Available
Sindh,Larkana,AUQ-307,2324,Available
Balochistan,Turbat,RZN-004,4785,Available
Punjab,Lahore,CVG-868,3393,Available
Sindh,Mirpur Khas,BNE-686,4463,Available
Balochistan,Quetta,YAB-833,2166,Available
KPK,Abbottabad,RSD-111,3584,Available
KPK,Swat,JYT-930,3410,Available
KPK,Swat,FRI-469,2859,Available
Balochistan,Turbat,WPS-765,4334,Available
Balochistan,Gwadar,NHK-928,2188,Available
Balochistan,Khuzdar,JNR-422,2063,Available
Punjab,Lahore,MAS-401,4491,Available
Punjab,Lahore,AVD-483,3364,Available
Punjab,Faisalabad,QVK-903,3105,Available
KPK,Mardan,JIC-108,1560,Available
Punjab,Multan,LKN-365,1494,Available
Punjab,Lahore,GOA-745,1282,Available
Sindh,Mirpur Khas,FEE-656,1334,Available
Punjab,Lahore,REA-740,1713,Available
Sindh,Mirpur Khas,RDY-843,2841,Available
Punjab,Lahore,KSU-062,2539,Available
KPK,Kohat,RAS-757,2921,Available
Punjab,Rawalpindi,PLN-032,3849,Available
KPK,Abbottabad,CZP-729,1362,Available
Punjab,Lahore,UXY-423,4701,Available
Punjab,Gujranwala,DLK-115,1045,Available
KPK,Kohat,VDX-592,4612,Available
Balochistan,Sibi,HRF-312,4206,Available
Punjab,Lahore,YAI-263,2096,Available
Balochistan,Gwadar,HTN-633,4908,Available
Sindh,Sukkur,TOZ-458,1231,Available
Sindh,Mirpur Khas,RZJ-847,1553,Available
KPK,Kohat,LTA-156,2685,Available
Punjab,Lahore,BBG-860,1358,Available
Balochistan,Khuzdar,VGX-718,4028,Available
Punjab,Lahore,FGJ-815,1046,Available
Sindh,Sukkur,XFF-183,4660,Available
Punjab,Lahore,XWZ-188,3362,Available
Sindh,Sukkur,EOL-270,1632,Available
Balochistan,Quetta,YQY-641,3618,Available
KPK,Peshawar,KSJ-933,3709,Available
Punjab,Faisalabad,EOO-574,4831,Available
Sindh,Hyderabad,IVC-193,2448,Available
Punjab,Lahore,AKZ-929,4231,Available
Balochistan,Khuzdar,XMY-893,3582,Available
KPK,Swat,IMN-288,2427,Available
Sindh,Larkana,YCU-683,1529,Available
Sindh,Karachi,SDQ-522,1235,Available
Punjab,Lahore,WKH-423,3038,Available
Sindh,Larkana,TES-088,3632,Available
Punjab,Lahore,ORL-985,4271,Available
Punjab,Lahore,OGN-269,3736,Available
Balochistan,Turbat,RBU-380,4876,Available
Sindh,Karachi,SFB-988,2669,Available
KPK,Kohat,UZT-170,1907,Available
Punjab,Rawalpindi,HTL-574,1234,Available
KPK,Peshawar,CUQ-261,2608,Available
Balochistan,Sibi,MUZ-249,2799,Available
Punjab,Rawalpindi,MZE-307,3632,Available
KPK,Abbottabad,MCZ-760,2647,Available
Punjab,Gujranwala,KUT-719,2233,Available
KPK,Peshawar,ZUF-490,3748,Available
Sindh,Karachi,OAW-841,2203,Available
Punjab,Lahore,LBG-135,4248,Available
Punjab,Lahore,ZGN-035,1409,Available
Sindh,Sukkur,RQL-032,1587,Available
Balochistan,Gwadar,AVF-566,3223,Available
Sindh,Karachi,CBH-353,1418,Available
Punjab,Lahore,WWI-521,2169,Available
Sindh,Hyderabad,FLX-091,2346,Available
Balochistan,Gwadar,GWH-274,3415,Available
KPK,Abbottabad,LQC-634,2233,Available
KPK,Mardan,GIS-721,1087,Available
Sindh,Hyderabad,FSU-038,2616,Available
Sindh,Sukkur,FER-270,4080,Available
Punjab,Lahore,SSF-432,4786,Available
KPK,Kohat,DCC-779,2327,Available
Punjab,Lahore,KKW-123,3202,Available
KPK,Kohat,PRP-831,3962,Available
Punjab,Gujranwala,MNX-751,1608,Available
Punjab,Lahore,RTY-200,2539,Available
Balochistan,Sibi,VCC-887,1680,Available
Sindh,Hyderabad,NBC-741,3087,Available
Sindh,Karachi,SKE-418,3031,Available
